frame,time,motion,luma,centroid_x,centroid_y
265,8.8333,0.3056,42.00,0.524,0.472
266,8.8667,0.2318,42.04,0.583,0.494
267,8.9000,0.2261,42.20,0.580,0.456
268,8.9333,0.4679,42.10,0.554,0.471
269,8.9667,0.2036,42.10,0.536,0.432
270,9.0000,0.2036,42.16,0.636,0.382
271,9.0333,179.9106,42.07,0.501,0.487
272,9.0667,15.8694,221.68,0.502,0.546
273,9.1000,12.9757,221.86,0.490,0.462
274,9.1333,10.4501,221.96,0.494,0.401
275,9.1667,8.4371,222.10,0.501,0.346
276,9.2000,7.0256,222.26,0.497,0.318
277,9.2333,5.8854,222.01,0.491,0.296
278,9.2667,4.9470,221.64,0.486,0.289
279,9.3000,4.9080,221.19,0.480,0.367
280,9.3333,4.9865,220.21,0.483,0.416
281,9.3667,5.0499,219.94,0.490,0.506
282,9.4000,5.6415,219.67,0.487,0.530
283,9.4333,5.4314,219.53,0.499,0.538
284,9.4667,5.1376,219.16,0.496,0.550
285,9.5000,4.7947,218.93,0.501,0.548
286,9.5333,5.0260,218.80,0.510,0.557
287,9.5667,4.1319,217.62,0.500,0.589
288,9.6000,3.4206,216.99,0.498,0.563
289,9.6333,3.3043,216.66,0.498,0.580
290,9.6667,3.2318,216.11,0.496,0.566
291,9.7000,3.2309,215.82,0.494,0.577
292,9.7333,2.7812,215.47,0.506,0.544
293,9.7667,2.6706,215.34,0.492,0.553
294,9.8000,2.5859,215.10,0.493,0.572
295,9.8333,2.2977,214.38,0.497,0.539
296,9.8667,2.0187,214.05,0.494,0.577
297,9.9000,1.8607,213.27,0.498,0.578
298,9.9333,1.7804,212.42,0.496,0.623
299,9.9667,1.0213,211.34,0.512,0.433
300,10.0000,0.8546,211.39,0.510,0.473
301,10.0333,0.7639,211.24,0.520,0.445
302,10.0667,0.8407,211.26,0.511,0.419
303,10.1000,0.6797,211.51,0.503,0.425
304,10.1333,0.6905,211.59,0.505,0.406
305,10.1667,0.6554,211.76,0.512,0.433
306,10.2000,44.2192,211.70,0.510,0.532
307,10.2333,2.1272,251.58,0.505,0.516
308,10.2667,1.8728,249.92,0.506,0.505
309,10.3000,1.1363,248.43,0.510,0.511
310,10.3333,1.4397,247.67,0.507,0.513
311,10.3667,1.1016,246.93,0.510,0.512
312,10.4000,1.2860,246.55,0.506,0.512
313,10.4333,1.1762,246.27,0.504,0.518
314,10.4667,1.1523,246.05,0.499,0.505
315,10.5000,0.9332,246.14,0.500,0.499
316,10.5333,0.6853,246.40,0.501,0.503
317,10.5667,0.5382,246.66,0.508,0.506
318,10.6000,0.4379,246.89,0.501,0.504
319,10.6333,0.2760,247.03,0.500,0.495
320,10.6667,0.2357,247.10,0.502,0.507
321,10.7000,0.1506,247.13,0.506,0.522
322,10.7333,0.1454,247.01,0.514,0.512
323,10.7667,47.2765,246.90,0.514,0.516
324,10.8000,7.5655,211.01,0.497,0.404
325,10.8333,8.0820,209.99,0.496,0.523
326,10.8667,12.7543,210.75,0.497,0.449
327,10.9000,11.7478,211.93,0.495,0.461
328,10.9333,9.6081,213.14,0.495,0.454
329,10.9667,7.4605,213.37,0.493,0.430
330,11.0000,5.7782,213.36,0.493,0.405
331,11.0333,4.7912,213.13,0.490,0.400
332,11.0667,3.8533,212.93,0.489,0.382
333,11.1000,3.0495,212.65,0.494,0.351
334,11.1333,2.4905,212.60,0.494,0.331
335,11.1667,2.0269,212.47,0.498,0.294
336,11.2000,1.7617,212.58,0.490,0.329
337,11.2333,2.0217,212.55,0.500,0.377
338,11.2667,2.0308,212.78,0.495,0.452
339,11.3000,2.2144,212.83,0.492,0.509
340,11.3333,2.4015,213.08,0.497,0.548
341,11.3667,2.4193,213.42,0.502,0.549
342,11.4000,2.1532,213.95,0.495,0.564
343,11.4333,1.7591,214.18,0.504,0.564
344,11.4667,1.3646,214.44,0.500,0.556
345,11.5000,1.0916,214.46,0.513,0.538
346,11.5333,0.8147,214.62,0.504,0.555
347,11.5667,0.6628,214.60,0.529,0.532
348,11.6000,0.5247,214.75,0.521,0.550
349,11.6333,0.4023,214.74,0.524,0.508
350,11.6667,0.3021,214.86,0.528,0.485
351,11.7000,0.2687,214.81,0.589,0.367
352,11.7333,2.1658,214.92,0.505,0.546
353,11.7667,6.5443,215.31,0.497,0.584
354,11.8000,12.0243,216.32,0.501,0.545
355,11.8333,16.1128,218.78,0.502,0.535
356,11.8667,19.6133,216.73,0.503,0.438
357,11.9000,17.4865,207.67,0.502,0.408
358,11.9333,9.9640,200.19,0.495,0.456
359,11.9667,7.3442,199.02,0.492,0.462
360,12.0000,6.2352,199.12,0.494,0.449
361,12.0333,5.5004,199.07,0.492,0.426
362,12.0667,4.3594,199.14,0.494,0.459
363,12.1000,3.2617,199.35,0.488,0.491
364,12.1333,2.8281,199.46,0.479,0.514
365,12.1667,2.3524,199.36,0.493,0.524
366,12.2000,1.9002,199.48,0.476,0.549
367,12.2333,1.6979,199.53,0.490,0.571
368,12.2667,1.4097,199.77,0.462,0.573
369,12.3000,1.2413,199.65,0.488,0.606
370,12.3333,0.9319,199.82,0.466,0.623
371,12.3667,0.8498,199.69,0.478,0.650
372,12.4000,0.6819,199.80,0.446,0.638
373,12.4333,40.7014,199.64,0.495,0.702
374,12.4667,5.8963,239.04,0.493,0.602
375,12.5000,2.6766,233.88,0.494,0.533
376,12.5333,2.9935,234.07,0.496,0.462
377,12.5667,3.0625,234.14,0.494,0.440
378,12.6000,1.1137,234.15,0.494,0.505
379,12.6333,1.2717,233.75,0.497,0.533
380,12.6667,2.1845,233.06,0.498,0.452
381,12.7000,1.6610,232.52,0.515,0.387
382,12.7333,1.8759,232.09,0.513,0.404
383,12.7667,1.1289,230.85,0.510,0.442
384,12.8000,0.8442,230.19,0.529,0.485
385,12.8333,0.8477,229.75,0.540,0.513
386,12.8667,0.7400,229.63,0.548,0.516
387,12.9000,0.4905,229.43,0.547,0.547
388,12.9333,0.4722,229.36,0.548,0.564
