frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
236,3.9333,0.0010,0.3674,12.6042,35.44,0.489,0.451
237,3.9500,0.1315,0.3554,11.0347,35.44,0.754,0.623
238,3.9667,0.0717,0.3546,9.3125,35.44,0.763,0.629
239,3.9833,0.0001,0.2477,8.7986,35.44,0.937,0.296
240,4.0000,0.4891,0.5714,16.6944,35.44,0.856,0.391
241,4.0167,0.1170,0.6212,16.6944,35.30,0.653,0.477
242,4.0333,0.0005,0.6189,16.6944,35.35,0.535,0.597
243,4.0500,0.1038,0.6232,16.6944,35.35,0.751,0.626
244,4.0667,0.2394,0.7737,16.6806,35.35,0.553,0.729
245,4.0833,0.7601,1.2555,41.0417,35.35,0.516,0.732
246,4.1000,0.0004,1.2565,41.0556,35.34,0.472,0.813
247,4.1167,0.5895,1.3689,48.8125,35.34,0.508,0.752
248,4.1333,0.6157,1.1048,53.3403,35.34,0.511,0.757
249,4.1500,0.0007,1.1474,53.3403,35.34,0.398,0.678
250,4.1667,0.9405,1.3784,53.3681,35.34,0.530,0.753
251,4.1833,0.9563,1.4552,43.3819,35.35,0.544,0.752
252,4.2000,0.0003,1.4586,43.4028,35.36,0.541,0.826
253,4.2167,0.6829,1.4561,36.5833,35.36,0.546,0.767
254,4.2333,0.9383,1.4538,36.3681,35.36,0.569,0.756
255,4.2500,0.0000,1.4465,36.3681,35.36,0.500,0.500
256,4.2667,0.7040,1.4446,37.8403,35.36,0.581,0.766
257,4.2833,0.6748,1.4484,37.9444,35.36,0.589,0.770
258,4.3000,0.9666,1.4603,46.2569,35.37,0.609,0.760
259,4.3167,0.0000,1.4667,60.5833,35.36,0.500,0.500
260,4.3333,0.9694,1.4666,44.7569,35.36,0.629,0.764
261,4.3500,0.0000,1.4681,51.5764,35.36,0.500,0.500
262,4.3667,0.0000,1.4676,51.7569,35.36,0.500,0.500
263,4.3833,1.2164,1.6525,36.9028,35.36,0.703,0.657
264,4.4000,0.8334,1.6484,36.3819,35.35,0.653,0.763
265,4.4167,0.0002,1.6525,36.3889,35.35,0.854,0.303
266,4.4333,0.0000,1.6507,41.4375,35.35,0.500,0.500
267,4.4500,1.0180,1.6522,41.4931,35.35,0.679,0.757
268,4.4667,0.0001,1.6519,57.3264,35.35,0.819,0.310
269,4.4833,0.5462,1.6278,52.9375,35.35,0.708,0.770
270,4.5000,0.8388,1.4861,37.2431,35.35,0.719,0.764
271,4.5167,0.0000,1.2652,52.1736,35.35,0.500,0.500
272,4.5333,0.6023,1.2700,45.5625,35.35,0.742,0.772
273,4.5500,0.6337,1.2656,37.2569,35.35,0.751,0.771
274,4.5667,0.5671,1.2687,36.4375,35.35,0.744,0.751
275,4.5833,0.0002,1.2700,36.4375,35.35,0.433,0.690
276,4.6000,0.0767,1.2700,36.4375,35.35,0.495,0.466
277,4.6167,0.0000,1.2378,38.8611,35.35,0.500,0.500
278,4.6333,0.0000,0.9907,38.7639,35.35,0.500,0.500
279,4.6500,0.3400,1.1329,47.8264,35.35,0.726,0.740
280,4.6667,0.1904,0.8998,39.9028,35.56,0.674,0.682
