frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
384,12.8000,43.1485,46.4664,140.1042,190.33,0.491,0.524
385,12.8333,0.0052,46.0404,137.8819,231.56,0.526,0.434
386,12.8667,0.0034,45.6298,135.6528,231.56,0.573,0.415
387,12.9000,0.0027,44.7659,131.3264,231.56,0.523,0.412
388,12.9333,5.3197,47.5982,130.0625,231.56,0.496,0.272
389,12.9667,1.0278,47.0303,130.0694,234.85,0.500,0.538
390,13.0000,1.0900,46.3781,130.0764,233.93,0.500,0.527
391,13.0333,2.0876,46.7820,130.0139,233.01,0.501,0.518
392,13.0667,0.4818,8.9568,101.4861,231.22,0.497,0.518
393,13.1000,0.3933,8.9513,97.0417,231.23,0.497,0.514
394,13.1333,0.5232,8.9193,91.3681,231.26,0.498,0.517
395,13.1667,0.1868,8.9003,89.5833,231.30,0.498,0.507
396,13.2000,0.1342,3.9288,69.2500,231.30,0.500,0.516
397,13.2333,124.7094,122.0286,220.6597,231.31,0.494,0.487
398,13.2667,0.3546,122.9756,220.6597,132.90,0.577,0.557
399,13.3000,1.2121,124.8215,220.6597,132.88,0.548,0.560
400,13.3333,1.8194,125.0331,220.6597,132.85,0.549,0.563
401,13.3667,3.5465,125.3410,220.6597,132.86,0.542,0.571
402,13.4000,4.6432,125.0936,220.6597,132.84,0.542,0.594
403,13.4333,6.8048,124.1890,220.6597,133.77,0.537,0.602
404,13.4667,5.2401,122.0616,220.6597,135.46,0.533,0.579
405,13.5000,4.6827,11.7368,69.2639,137.97,0.527,0.438
406,13.5333,5.9274,12.5368,55.7847,138.08,0.531,0.383
