frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
347,11.5667,0.4293,2.0941,9.7639,91.51,0.474,0.393
348,11.6000,0.4970,2.1798,13.5347,91.50,0.492,0.381
349,11.6333,0.6017,2.6123,19.1250,91.55,0.483,0.361
350,11.6667,0.5228,2.6523,20.7569,91.37,0.520,0.355
351,11.7000,0.4293,2.7968,22.5278,91.57,0.524,0.332
352,11.7333,0.3835,2.8161,22.8958,91.58,0.515,0.385
353,11.7667,0.3831,2.8755,23.1597,91.67,0.502,0.401
354,11.8000,0.3712,2.6043,20.6389,91.56,0.483,0.433
355,11.8333,0.3097,2.4513,19.2083,91.74,0.477,0.403
356,11.8667,0.4127,2.3236,18.1667,91.71,0.488,0.395
357,11.9000,0.5286,2.3560,16.3611,91.76,0.487,0.370
358,11.9333,0.5169,2.3109,15.0625,91.57,0.496,0.310
359,11.9667,1.5533,3.0870,15.5278,91.53,0.513,0.456
360,12.0000,0.6214,3.1568,18.2153,92.05,0.515,0.314
361,12.0333,0.6007,3.4605,22.0000,92.14,0.478,0.337
362,12.0667,0.5441,3.5635,24.4306,92.08,0.486,0.339
363,12.1000,0.5515,3.7717,27.0486,92.07,0.491,0.353
364,12.1333,0.3715,3.5073,24.4653,91.91,0.512,0.389
365,12.1667,0.4067,3.3143,21.3403,92.00,0.504,0.353
366,12.2000,0.5242,3.0195,16.4931,91.94,0.524,0.321
367,12.2333,0.6272,1.8228,12.2292,91.92,0.523,0.303
368,12.2667,0.3201,1.4047,10.9167,91.82,0.544,0.304
369,12.3000,0.1982,1.2783,10.6319,91.95,0.521,0.335
370,12.3333,0.1896,1.3275,9.9236,91.96,0.491,0.422
371,12.3667,0.2234,1.5401,9.9583,91.98,0.483,0.440
372,12.4000,0.2276,1.3787,10.0625,91.88,0.469,0.435
373,12.4333,0.2280,1.2683,9.7639,92.00,0.467,0.411
374,12.4667,0.4393,1.2688,8.4861,92.00,0.481,0.404
375,12.5000,0.5319,1.4192,14.2778,92.12,0.505,0.378
376,12.5333,0.6594,1.6584,16.8125,92.12,0.521,0.342
377,12.5667,0.5780,1.9440,18.6944,92.20,0.500,0.297
378,12.6000,0.7470,2.3812,20.0694,92.20,0.496,0.318
379,12.6333,0.8779,2.8541,20.2778,92.22,0.483,0.331
380,12.6667,0.7750,3.1015,22.1181,92.14,0.478,0.366
381,12.7000,0.7053,3.3546,23.9583,92.30,0.492,0.364
382,12.7333,0.3419,3.2993,22.6528,92.28,0.465,0.459
383,12.7667,0.3848,3.3101,21.6319,92.35,0.502,0.388
384,12.8000,0.5454,3.1156,20.3472,92.22,0.493,0.470
385,12.8333,0.4022,2.9895,18.6319,92.36,0.502,0.461
386,12.8667,0.6276,2.9485,16.8750,92.36,0.466,0.469
387,12.9000,0.7555,2.9988,15.2917,92.49,0.448,0.466
388,12.9333,0.9859,3.0518,15.9375,92.36,0.472,0.422
389,12.9667,0.9542,3.3000,19.1667,92.62,0.457,0.395
390,13.0000,1.0396,3.8215,26.0556,92.63,0.496,0.383
391,13.0333,1.0684,4.3784,30.9375,92.77,0.491,0.369
392,13.0667,1.0359,4.5191,34.8889,92.62,0.499,0.369
393,13.1000,0.8712,4.6686,37.2847,92.71,0.528,0.350
394,13.1333,0.6372,4.6322,38.4097,92.64,0.517,0.392
395,13.1667,0.5875,4.6238,36.7222,92.67,0.513,0.425
396,13.2000,0.5037,4.2477,34.0000,92.51,0.513,0.477
397,13.2333,0.4616,3.9185,30.0417,92.68,0.511,0.484
398,13.2667,0.4730,3.5225,25.1597,92.59,0.505,0.476
399,13.3000,0.4544,3.1692,19.9028,92.62,0.508,0.486
400,13.3333,0.5369,2.6984,14.9236,92.49,0.504,0.421
401,13.3667,0.5380,2.3972,13.1042,92.57,0.512,0.380
402,13.4000,0.5293,2.1505,12.0486,92.48,0.516,0.386
403,13.4333,0.5242,2.1081,11.4583,92.50,0.477,0.438
404,13.4667,0.4191,2.1556,11.0556,92.32,0.477,0.504
405,13.5000,0.3880,2.2010,10.7708,92.41,0.466,0.506
