frame,time,motion,luma,centroid_x,centroid_y
342,5.7057,0.0907,72.97,0.524,0.407
343,5.7224,0.1558,72.98,0.533,0.382
344,5.7391,0.0503,72.85,0.450,0.417
345,5.7558,0.0681,72.87,0.468,0.405
346,5.7724,0.0977,72.84,0.390,0.449
347,5.7891,0.1081,72.88,0.419,0.437
348,5.8058,0.1879,72.81,0.479,0.465
349,5.8225,0.1793,72.89,0.475,0.505
350,5.8392,0.2109,72.81,0.504,0.441
351,5.8559,0.1749,72.87,0.501,0.455
352,5.8725,0.2708,72.78,0.471,0.401
353,5.8892,0.1697,72.98,0.472,0.440
354,5.9059,0.1871,72.89,0.452,0.395
355,5.9226,0.3216,72.96,0.483,0.444
356,5.9393,0.0833,72.74,0.405,0.487
357,5.9560,0.1788,72.76,0.482,0.450
358,5.9726,0.2292,72.75,0.506,0.442
359,5.9893,0.8485,72.67,0.480,0.445
360,6.0060,0.0964,72.25,0.534,0.265
361,6.0227,0.0135,72.28,0.468,0.465
362,6.0394,1.0352,72.28,0.484,0.422
363,6.0561,0.3915,73.07,0.523,0.443
364,6.0727,0.2617,73.16,0.436,0.397
365,6.0894,0.4470,73.23,0.463,0.406
366,6.1061,0.2192,73.00,0.497,0.512
367,6.1228,0.4740,72.98,0.495,0.430
368,6.1395,0.4301,72.89,0.517,0.424
369,6.1562,0.3750,72.73,0.465,0.475
370,6.1728,0.5959,72.84,0.473,0.426
371,6.1895,0.4284,72.82,0.478,0.437
372,6.2062,0.4978,72.68,0.469,0.475
373,6.2229,0.4766,72.40,0.505,0.427
374,6.2396,0.3168,72.33,0.496,0.452
375,6.2563,0.4045,72.13,0.513,0.430
376,6.2729,0.3212,71.92,0.472,0.462
377,6.2896,0.4796,71.62,0.485,0.430
378,6.3063,0.2561,71.37,0.490,0.473
379,6.3230,0.2648,71.30,0.488,0.452
380,6.3397,0.3016,71.10,0.520,0.450
381,6.3564,0.3841,70.88,0.503,0.477
382,6.3730,0.4310,70.51,0.494,0.438
383,6.3897,0.4375,70.39,0.490,0.437
384,6.4064,0.3928,70.03,0.488,0.430
385,6.4231,0.5751,69.79,0.498,0.442
386,6.4398,0.2109,69.25,0.467,0.458
387,6.4565,0.4948,69.13,0.433,0.455
