frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
321,10.7000,1.7344,98.6745,199.0417,134.11,0.675,0.412
322,10.7333,2.2780,99.2593,199.0347,133.50,0.671,0.419
323,10.7667,1.1633,55.0024,199.0000,132.73,0.683,0.403
324,10.8000,2.9677,24.9721,199.0000,132.31,0.672,0.413
325,10.8333,3.1750,26.1742,199.0000,131.23,0.679,0.402
326,10.8667,1.8388,8.0750,49.3125,130.05,0.685,0.408
327,10.9000,4.1280,9.6198,58.9167,129.37,0.628,0.434
328,10.9333,5.0028,11.6901,73.1250,127.83,0.543,0.460
329,10.9667,3.3150,12.6937,76.1875,126.41,0.533,0.479
330,11.0000,8.4728,18.5894,94.1597,125.66,0.458,0.618
331,11.0333,10.9441,24.7363,107.1528,126.00,0.455,0.637
332,11.0667,6.6772,26.3949,103.5625,123.09,0.462,0.623
333,11.1000,12.6480,30.7776,117.6042,121.54,0.443,0.640
334,11.1333,15.6851,37.7233,143.9444,118.09,0.457,0.669
335,11.1667,9.2212,39.5693,159.4444,116.62,0.482,0.643
336,11.2000,15.5694,43.7429,196.0139,115.43,0.473,0.640
337,11.2333,17.0846,49.9362,207.6875,112.18,0.465,0.652
338,11.2667,10.5514,50.4756,208.7569,110.51,0.480,0.661
339,11.3000,17.3650,54.1131,213.1250,110.62,0.478,0.649
340,11.3333,16.5991,59.2895,215.9375,111.08,0.491,0.627
341,11.3667,8.9723,58.1911,221.9236,110.98,0.499,0.606
342,11.4000,13.5658,60.3046,200.0208,111.06,0.493,0.591
343,11.4333,17.6888,63.1463,231.5972,111.27,0.508,0.583
344,11.4667,6.4252,61.1201,241.0903,112.27,0.510,0.576
345,11.5000,10.3303,56.9072,240.4583,112.60,0.514,0.566
346,11.5333,8.9436,55.6689,208.9444,112.69,0.513,0.558
347,11.5667,4.0470,49.2148,154.3125,112.86,0.514,0.563
348,11.6000,7.0375,44.1583,130.4306,112.79,0.519,0.550
349,11.6333,5.8026,42.7521,117.8472,112.99,0.514,0.554
350,11.6667,2.6489,37.3996,108.6875,113.01,0.517,0.541
351,11.7000,4.2760,32.7145,116.0139,113.07,0.525,0.546
352,11.7333,3.3400,31.1742,112.7083,113.02,0.522,0.545
353,11.7667,1.4946,25.7249,95.8889,113.17,0.528,0.527
354,11.8000,2.4096,21.7129,82.2847,113.15,0.529,0.535
355,11.8333,1.6955,20.2225,76.4236,113.16,0.535,0.536
356,11.8667,0.7250,16.4248,61.3819,113.14,0.521,0.569
357,11.9000,0.7843,13.3134,46.7986,113.15,0.534,0.543
358,11.9333,0.4056,12.0308,40.7500,113.08,0.551,0.613
359,11.9667,0.0034,9.4754,30.0972,113.12,0.056,0.070
360,12.0000,0.3981,6.8154,22.0069,113.12,0.471,0.492
361,12.0333,1.2272,5.9183,20.4097,113.05,0.456,0.601
362,12.0667,0.5067,4.0291,17.2014,113.35,0.432,0.444
363,12.1000,1.3255,3.7726,21.0903,113.19,0.444,0.445
364,12.1333,1.7096,5.0955,30.8750,112.82,0.426,0.450
365,12.1667,1.2046,6.0154,36.5208,112.48,0.454,0.451
366,12.2000,14.0771,18.1781,73.0694,112.13,0.542,0.458
367,12.2333,7.7355,20.7051,71.3056,113.79,0.508,0.432
368,12.2667,2.8250,21.9162,77.6736,113.02,0.454,0.445
369,12.3000,9.4820,24.5441,93.8056,112.50,0.498,0.435
370,12.3333,8.9258,28.5378,109.5278,111.45,0.473,0.446
371,12.3667,5.5533,30.2929,105.3889,109.71,0.469,0.460
372,12.4000,12.3818,35.0269,123.4722,108.82,0.479,0.464
373,12.4333,14.2674,40.9093,159.5833,106.50,0.470,0.469
374,12.4667,9.6060,43.6868,171.9792,103.59,0.467,0.495
375,12.5000,15.4431,47.6213,160.8611,101.14,0.465,0.464
376,12.5333,13.1853,51.8933,153.5208,97.89,0.458,0.467
377,12.5667,6.5790,50.5897,136.0278,94.77,0.452,0.461
378,12.6000,10.0895,50.0219,114.9653,93.62,0.437,0.453
379,12.6333,9.7220,51.2783,119.8333,91.84,0.443,0.504
380,12.6667,3.6638,47.6480,125.7500,91.47,0.430,0.452
381,12.7000,5.5885,43.0751,136.1597,90.85,0.430,0.448
382,12.7333,4.2046,41.9658,144.4097,89.54,0.420,0.446
383,12.7667,1.7340,35.9924,113.0903,88.93,0.424,0.447
384,12.8000,2.6980,30.8968,91.3750,88.57,0.388,0.441
385,12.8333,1.8096,28.6786,85.1806,88.12,0.416,0.452
386,12.8667,0.6166,23.2355,70.1042,87.64,0.406,0.428
387,12.9000,0.6222,16.9989,54.9861,87.70,0.401,0.425
388,12.9333,0.2191,14.4814,47.4236,87.55,0.475,0.458
389,12.9667,0.1981,10.2785,33.3750,87.62,0.501,0.482
390,13.0000,0.2697,6.7675,23.0833,87.54,0.479,0.441
391,13.0333,0.2567,5.0901,18.0764,87.66,0.488,0.423
392,13.0667,0.2426,2.3975,8.4444,87.65,0.482,0.429
393,13.1000,0.2759,0.9929,4.2431,87.71,0.463,0.414
394,13.1333,0.3574,1.1287,4.8542,87.62,0.498,0.439
395,13.1667,0.3289,1.6056,6.4931,87.76,0.504,0.434
396,13.2000,0.5279,1.9493,7.4514,87.73,0.547,0.453
397,13.2333,0.5640,2.3914,8.9236,87.71,0.552,0.451
398,13.2667,0.3925,2.4698,9.1667,87.50,0.527,0.467
399,13.3000,0.8723,3.0965,10.8403,87.53,0.560,0.493
400,13.3333,2.6328,5.5120,42.4931,87.54,0.518,0.676
401,13.3667,0.7316,5.9993,43.6458,85.77,0.533,0.485
402,13.4000,1.1654,6.7806,45.3264,85.80,0.529,0.526
403,13.4333,1.3499,7.7313,47.2569,85.57,0.508,0.528
404,13.4667,0.9304,8.1144,47.8125,85.45,0.530,0.515
405,13.5000,1.9677,9.4592,49.6528,85.14,0.528,0.526
