frame,time,motion,luma,centroid_x,centroid_y
248,4.1333,0.0030,121.34,0.501,0.522
249,4.1500,0.0017,121.35,0.492,0.750
250,4.1667,0.0030,121.35,0.506,0.596
251,4.1833,0.0009,121.35,0.627,0.371
252,4.2000,0.0048,121.35,0.215,0.909
253,4.2167,0.0082,121.34,0.273,0.871
254,4.2333,0.0022,121.34,0.248,0.931
255,4.2500,0.0095,121.34,0.180,0.936
256,4.2667,0.0013,121.35,0.323,0.848
257,4.2833,0.0013,121.35,0.317,0.829
258,4.3000,0.0030,121.35,0.100,0.943
259,4.3167,0.0091,121.35,0.235,0.925
260,4.3333,0.0026,121.34,0.280,0.905
261,4.3500,0.0056,121.34,0.184,0.938
262,4.3667,0.0013,121.34,0.106,0.971
263,4.3833,0.0017,121.35,0.218,0.914
264,4.4000,0.0017,121.35,0.460,0.921
265,4.4167,0.0000,121.35,0.500,0.500
266,4.4333,0.0039,121.35,0.284,0.873
267,4.4500,0.0087,121.35,0.184,0.917
268,4.4667,0.0195,121.34,0.553,0.449
269,4.4833,0.0299,121.36,0.472,0.504
270,4.5000,0.0139,121.37,0.520,0.455
271,4.5167,0.0126,121.38,0.525,0.485
272,4.5333,0.0043,121.37,0.332,0.834
273,4.5500,0.0095,121.37,0.277,0.868
274,4.5667,0.0043,121.37,0.402,0.746
275,4.5833,0.4405,121.37,0.557,0.425
276,4.6000,0.0009,121.56,0.540,0.471
277,4.6167,0.0009,121.56,0.484,0.829
278,4.6333,0.0017,121.56,0.484,0.736
279,4.6500,0.0013,121.56,0.476,0.829
280,4.6667,0.0013,121.56,0.349,0.876
281,4.6833,0.0000,121.56,0.500,0.500
282,4.7000,0.0022,121.56,0.390,0.869
283,4.7167,0.0026,121.56,0.463,0.857
284,4.7333,0.5043,121.56,0.559,0.416
285,4.7500,0.0000,121.79,0.500,0.500
286,4.7667,0.0000,121.79,0.500,0.500
287,4.7833,0.0009,121.79,0.413,0.300
288,4.8000,0.0009,121.79,0.635,0.443
289,4.8167,0.0000,121.79,0.500,0.500
290,4.8333,0.0000,121.79,0.500,0.500
291,4.8500,0.0009,121.79,0.635,0.429
292,4.8667,0.0000,121.79,0.500,0.500
293,4.8833,0.0000,121.79,0.500,0.500
294,4.9000,0.0000,121.79,0.500,0.500
295,4.9167,0.0000,121.79,0.500,0.500
296,4.9333,0.0004,121.79,0.476,0.371
297,4.9500,0.0000,121.79,0.500,0.500
298,4.9667,0.0004,121.79,0.460,0.400
299,4.9833,0.0000,121.79,0.500,0.500
300,5.0000,0.0000,121.79,0.500,0.500
301,5.0167,0.0000,121.79,0.500,0.500
302,5.0333,0.0000,121.79,0.500,0.500
303,5.0500,0.0009,121.79,0.468,0.386
304,5.0667,0.0000,121.79,0.500,0.500
305,5.0833,0.0000,121.79,0.500,0.500
306,5.1000,0.0000,121.79,0.500,0.500
307,5.1167,0.0009,121.79,0.468,0.829
308,5.1333,0.0004,121.79,0.476,0.857
309,5.1500,0.0004,121.79,0.476,0.829
310,5.1667,0.0000,121.79,0.500,0.500
311,5.1833,0.0004,121.79,0.460,0.857
312,5.2000,0.0035,121.79,0.403,0.818
313,5.2167,0.0039,121.79,0.356,0.797
