frame,time,motion,luma,centroid_x,centroid_y
218,7.2739,1.4627,77.02,0.631,0.476
219,7.3073,1.1285,77.36,0.627,0.497
220,7.3407,1.1528,77.63,0.489,0.608
221,7.3740,2.1098,77.88,0.300,0.565
222,7.4074,2.8307,79.54,0.451,0.549
223,7.4408,4.7161,80.28,0.602,0.397
224,7.4741,7.0530,78.05,0.575,0.410
225,7.5075,2.8546,73.02,0.353,0.683
226,7.5409,7.7131,71.28,0.607,0.356
227,7.5742,5.2613,64.33,0.535,0.462
228,7.6076,4.5694,60.72,0.553,0.397
229,7.6410,2.1506,58.28,0.456,0.356
230,7.6743,1.8919,58.12,0.463,0.365
231,7.7077,1.7096,58.03,0.488,0.392
232,7.7411,1.0078,57.99,0.425,0.321
233,7.7744,1.1519,57.77,0.556,0.437
234,7.8078,1.0720,57.60,0.548,0.489
235,7.8412,0.7821,57.27,0.502,0.584
236,7.8745,1.8073,57.24,0.623,0.340
237,7.9079,1.9358,56.23,0.561,0.309
238,7.9413,5.5378,55.02,0.651,0.220
239,7.9746,3.3021,50.85,0.520,0.306
240,8.0080,2.3819,49.21,0.315,0.461
241,8.0414,3.5425,48.98,0.363,0.432
242,8.0747,3.8446,48.18,0.330,0.416
243,8.1081,4.2170,47.54,0.331,0.434
244,8.1415,3.6476,47.14,0.356,0.318
245,8.1748,3.3733,46.58,0.327,0.307
246,8.2082,4.1667,46.60,0.359,0.290
247,8.2416,4.3841,46.25,0.333,0.274
248,8.2749,7.4314,46.07,0.472,0.266
249,8.3083,5.6341,48.58,0.304,0.267
250,8.3417,6.6302,48.87,0.318,0.268
251,8.3750,6.2639,49.09,0.278,0.278
252,8.4084,6.2257,48.81,0.273,0.264
253,8.4418,5.4405,48.57,0.259,0.277
254,8.4751,4.8485,49.01,0.255,0.278
255,8.5085,4.7556,49.14,0.236,0.269
256,8.5419,4.3377,49.39,0.222,0.276
257,8.5752,3.7530,49.47,0.210,0.258
258,8.6086,3.4349,49.31,0.236,0.286
259,8.6420,2.9262,49.32,0.247,0.299
260,8.6753,2.7010,49.26,0.243,0.365
261,8.7087,2.5629,49.16,0.266,0.409
262,8.7421,2.2808,48.89,0.250,0.441
263,8.7754,2.2856,48.37,0.359,0.506
264,8.8088,1.8628,48.47,0.367,0.527
265,8.8422,1.6272,47.85,0.378,0.582
266,8.8755,1.4093,47.59,0.348,0.636
267,8.9089,1.3468,47.40,0.340,0.618
268,8.9423,1.5143,47.33,0.422,0.644
269,8.9756,1.5356,46.76,0.400,0.632
270,9.0090,1.8108,46.75,0.414,0.608
271,9.0424,1.3620,46.91,0.395,0.651
272,9.0757,0.9167,47.12,0.298,0.641
273,9.1091,1.4423,47.28,0.414,0.657
274,9.1425,1.6701,47.39,0.386,0.705
275,9.1758,1.6584,47.78,0.401,0.721
276,9.2092,46.2700,47.92,0.736,0.756
277,9.2426,1.6992,92.77,0.254,0.670
278,9.2759,2.7908,92.84,0.344,0.688
279,9.3093,46.7726,92.57,0.726,0.753
280,9.3427,2.9505,48.20,0.301,0.642
281,9.3760,5.3160,47.81,0.260,0.500
282,9.4094,3.7491,45.65,0.265,0.603
283,9.4428,4.3273,45.08,0.308,0.625
284,9.4761,4.4657,44.31,0.321,0.645
285,9.5095,4.2760,43.75,0.338,0.625
286,9.5429,3.9062,42.79,0.329,0.623
287,9.5762,3.2361,42.06,0.284,0.589
288,9.6096,4.0864,41.09,0.370,0.604
289,9.6430,3.4909,40.09,0.453,0.604
290,9.6763,7.0964,40.53,0.391,0.412
291,9.7097,5.5373,44.08,0.423,0.437
292,9.7431,4.2674,43.78,0.344,0.364
293,9.7764,4.2231,43.27,0.446,0.468
294,9.8098,3.8498,42.95,0.472,0.495
295,9.8432,4.9666,42.73,0.426,0.426
296,9.8765,3.7543,44.50,0.476,0.478
297,9.9099,2.3529,44.11,0.315,0.348
298,9.9433,3.4957,44.21,0.472,0.471
299,9.9766,3.5252,44.25,0.480,0.453
300,10.0100,3.3451,43.87,0.506,0.470
301,10.0434,2.9410,43.14,0.499,0.473
302,10.0767,1.3021,42.63,0.328,0.340
303,10.1101,2.1003,42.36,0.549,0.549
304,10.1435,2.0035,42.26,0.578,0.564
305,10.1768,1.6897,41.88,0.625,0.605
306,10.2102,1.3976,41.77,0.680,0.628
307,10.2436,0.2956,41.57,0.390,0.455
308,10.2769,1.7422,41.61,0.652,0.629
309,10.3103,2.1233,41.48,0.627,0.608
310,10.3437,2.3793,41.49,0.610,0.601
311,10.3770,2.5252,41.38,0.571,0.608
312,10.4104,1.6762,41.27,0.374,0.453
313,10.4438,2.9106,41.10,0.546,0.567
314,10.4771,3.1406,40.82,0.520,0.541
315,10.5105,3.1823,40.88,0.486,0.551
316,10.5439,3.1250,40.54,0.420,0.535
317,10.5772,3.1693,40.37,0.377,0.513
318,10.6106,4.0161,40.47,0.413,0.535
319,10.6440,4.1163,40.07,0.403,0.552
320,10.6773,4.3698,40.04,0.395,0.558
321,10.7107,4.7817,39.91,0.388,0.524
322,10.7441,4.4688,40.18,0.349,0.520
323,10.7774,4.9049,39.80,0.373,0.540
